rel_path,abs_path,ext,size_bytes,mtime_utc,pages_total,pages_ocrd,converted_md,ocr_text,doi,isbn,status,error
Review/Unreadable/2017 - legal_or_contract.pdf - 2017 - legal_or_contract.pdf.pdf - 2017 - legal_or_contract.pdf - 2017 - legal_or_contract.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - legal_or_contract.pdf - 2017 - legal_or_contract.pdf.pdf - 2017 - legal_or_contract.pdf - 2017 - legal_or_contract.pdf.pdf.pdf,.pdf,5514658,2017-05-13T02:15:04+00:00,1197,,converted_ocr/Review/Unreadable/2017 - legal_or_contract.pdf - 2017 - legal_or_contract.pdf.pdf - 2017 - legal_or_contract.pdf - 2017 - legal_or_contract.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2017 - Lepage 7.pdf - 2017 - Lepage 7.pdf.pdf - 2017 - Lepage 7.pdf - 2017 - Lepage 7.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - Lepage 7.pdf - 2017 - Lepage 7.pdf.pdf - 2017 - Lepage 7.pdf - 2017 - Lepage 7.pdf.pdf.pdf,.pdf,18879,2017-10-18T03:57:04+00:00,1,,converted_ocr/Review/Unreadable/2017 - Lepage 7.pdf - 2017 - Lepage 7.pdf.pdf - 2017 - Lepage 7.pdf - 2017 - Lepage 7.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2017 - Lepage 9.pdf - 2017 - Lepage 9.pdf.pdf - 2017 - Lepage 9.pdf - 2017 - Lepage 9.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - Lepage 9.pdf - 2017 - Lepage 9.pdf.pdf - 2017 - Lepage 9.pdf - 2017 - Lepage 9.pdf.pdf.pdf,.pdf,18865,2017-10-18T03:57:06+00:00,1,,converted_ocr/Review/Unreadable/2017 - Lepage 9.pdf - 2017 - Lepage 9.pdf.pdf - 2017 - Lepage 9.pdf - 2017 - Lepage 9.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2017 - Martin Lepage - 05 25) - ocr_needed.pdf - 2017 - Martin Lepage - 05 25) - ocr_needed.pdf.pdf - 2017 - Martin Lepage - 05 25) - ocr_needed.pdf - 2017 - Martin Lepage - 05 25) - ocr_needed.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - 05 25) - ocr_needed.pdf - 2017 - Martin Lepage - 05 25) - ocr_needed.pdf.pdf - 2017 - Martin Lepage - 05 25) - ocr_needed.pdf - 2017 - Martin Lepage - 05 25) - ocr_needed.pdf.pdf.pdf,.pdf,99206,2017-05-25T20:33:04+00:00,2,"[1, 2]",converted_ocr/Review/Unreadable/2017 - Martin Lepage - 05 25) - ocr_needed.pdf - 2017 - Martin Lepage - 05 25) - ocr_needed.pdf.pdf - 2017 - Martin Lepa__72e8fe2208eb.md,text/Review/Unreadable/2017 - Martin Lepage - 05 25) - ocr_needed.pdf - 2017 - Martin Lepage - 05 25) - ocr_needed.pdf.pdf - 2017 - Martin Lepa__72e8fe2208eb.ocr.txt,,,ok,
Review/Unreadable/2017 - Martin Lepage - 10-19) - ocr_needed.pdf - 2017 - Martin Lepage - 10-19) - ocr_needed.pdf.pdf - 2017 - Martin Lepage - 10-19) - ocr_needed.pdf - 2017 - Martin Lepage - 10-19) - ocr_needed.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - 10-19) - ocr_needed.pdf - 2017 - Martin Lepage - 10-19) - ocr_needed.pdf.pdf - 2017 - Martin Lepage - 10-19) - ocr_needed.pdf - 2017 - Martin Lepage - 10-19) - ocr_needed.pdf.pdf.pdf,.pdf,154366,2017-10-19T21:43:26+00:00,2,"[1, 2]",converted_ocr/Review/Unreadable/2017 - Martin Lepage - 10-19) - ocr_needed.pdf - 2017 - Martin Lepage - 10-19) - ocr_needed.pdf.pdf - 2017 - Martin Lepa__333fe0d0e750.md,text/Review/Unreadable/2017 - Martin Lepage - 10-19) - ocr_needed.pdf - 2017 - Martin Lepage - 10-19) - ocr_needed.pdf.pdf - 2017 - Martin Lepa__333fe0d0e750.ocr.txt,,,ok,
"Review/Unreadable/2017 - Martin Lepage - Martin Lepages contact information, Department - 2017 - Martin Lepage - Martin Lepages contact information, Department of French and Francophone Studies, Pennsylv.pdf - 2017 - Martin Le.pdf","/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Martin Lepages contact information, Department - 2017 - Martin Lepage - Martin Lepages contact information, Department of French and Francophone Studies, Pennsylv.pdf - 2017 - Martin Le.pdf",.pdf,58777,2017-10-18T04:27:28+00:00,1,,"converted_ocr/Review/Unreadable/2017 - Martin Lepage - Martin Lepages contact information, Department - 2017 - Martin Lepage - Martin Lepages contact in__411c395edea3.md",,,,ok,
Review/Unreadable/2017 - Martin Lepage - Martin Lepages professional references.pdf - 20 - 2017 - Martin Lepage - Martin Lepages professional references.pdf - 2017 - Martin Lepage - Martin Lepages professional references.pdf.pd.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Martin Lepages professional references.pdf - 20 - 2017 - Martin Lepage - Martin Lepages professional references.pdf - 2017 - Martin Lepage - Martin Lepages professional references.pdf.pd.pdf,.pdf,59498,2017-07-06T04:01:50+00:00,1,,converted_ocr/Review/Unreadable/2017 - Martin Lepage - Martin Lepages professional references.pdf - 20 - 2017 - Martin Lepage - Martin Lepages professio__a25beaae5f0b.md,,,,ok,
"Review/Unreadable/2017 - Martin Lepage - Martin Lepages statement of teaching interests - 2017 - Martin Lepage - Martin Lepages statement of teaching interests for the Department of Sociology, Loyola Uni - thesis_or_dissertati.pdf","/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Martin Lepages statement of teaching interests - 2017 - Martin Lepage - Martin Lepages statement of teaching interests for the Department of Sociology, Loyola Uni - thesis_or_dissertati.pdf",.pdf,95970,2017-10-17T21:05:30+00:00,2,,converted_ocr/Review/Unreadable/2017 - Martin Lepage - Martin Lepages statement of teaching interests - 2017 - Martin Lepage - Martin Lepages statement__918aa4bcf73a.md,,,,ok,
Review/Unreadable/2017 - Martin Lepage - Martin Lepages statement of teaching interests - 2017 - Martin Lepage - Martin Lepages statement of teaching interests for the Gender and Sexuality Studies Progra - thesis_or_dissertati.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Martin Lepages statement of teaching interests - 2017 - Martin Lepage - Martin Lepages statement of teaching interests for the Gender and Sexuality Studies Progra - thesis_or_dissertati.pdf,.pdf,110939,2017-10-17T22:16:26+00:00,2,,converted_ocr/Review/Unreadable/2017 - Martin Lepage - Martin Lepages statement of teaching interests - 2017 - Martin Lepage - Martin Lepages statement__f95fb5fbea48.md,,,,ok,
"Review/Unreadable/2017 - Martin Lepage - Martin Lepages statement of teaching interests, - 2017 - Martin Lepage - Martin Lepages statement of teaching interests, Assistant Professor - thesis_or_dissertation.pdf - 2017 - Martin.pdf","/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Martin Lepages statement of teaching interests, - 2017 - Martin Lepage - Martin Lepages statement of teaching interests, Assistant Professor - thesis_or_dissertation.pdf - 2017 - Martin.pdf",.pdf,98048,2017-10-05T23:57:54+00:00,2,,"converted_ocr/Review/Unreadable/2017 - Martin Lepage - Martin Lepages statement of teaching interests, - 2017 - Martin Lepage - Martin Lepages statement__2dc904255a94.md",,,,ok,
"Review/Unreadable/2017 - Martin Lepage - Montreal, July 5th, 2017 - thesis_or_dissertati - 2017 - Martin Lepage - Montreal, July 5th, 2017 - thesis_or_dissertation.pdf - 2017 - Martin Lepage - Montreal, July 5th, 2017 - thesis_.pdf","/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Montreal, July 5th, 2017 - thesis_or_dissertati - 2017 - Martin Lepage - Montreal, July 5th, 2017 - thesis_or_dissertation.pdf - 2017 - Martin Lepage - Montreal, July 5th, 2017 - thesis_.pdf",.pdf,122006,2017-07-06T03:54:52+00:00,4,,"converted_ocr/Review/Unreadable/2017 - Martin Lepage - Montreal, July 5th, 2017 - thesis_or_dissertati - 2017 - Martin Lepage - Montreal, July 5th, 2017__2a592efdca78.md",,,,ok,
"Review/Unreadable/2017 - Martin Lepage - Montreal, le 1 octobre 2017 - report.pdf - 2017 - 2017 - Martin Lepage - Montreal, le 1 octobre 2017 - report.pdf - 2017 - Martin Lepage - Montreal, le 1 octobre 2017 - report.pdf.pdf.pdf","/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Montreal, le 1 octobre 2017 - report.pdf - 2017 - 2017 - Martin Lepage - Montreal, le 1 octobre 2017 - report.pdf - 2017 - Martin Lepage - Montreal, le 1 octobre 2017 - report.pdf.pdf.pdf",.pdf,160869,2017-10-01T18:34:46+00:00,1,,"converted_ocr/Review/Unreadable/2017 - Martin Lepage - Montreal, le 1 octobre 2017 - report.pdf - 2017 - 2017 - Martin Lepage - Montreal, le 1 octobre 2__2d24f19cc7b1.md",,,,ok,
"Review/Unreadable/2017 - Martin Lepage - Montreal, le 12 octobre 2017 - job_application - 2017 - Martin Lepage - Montreal, le 12 octobre 2017 - job_application.pdf - 2017 - Martin Lepage - Montreal, le 12 octobre 2017 - job_ap.pdf","/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Montreal, le 12 octobre 2017 - job_application - 2017 - Martin Lepage - Montreal, le 12 octobre 2017 - job_application.pdf - 2017 - Martin Lepage - Montreal, le 12 octobre 2017 - job_ap.pdf",.pdf,69857,2017-10-12T17:00:54+00:00,1,,"converted_ocr/Review/Unreadable/2017 - Martin Lepage - Montreal, le 12 octobre 2017 - job_application - 2017 - Martin Lepage - Montreal, le 12 octobre 2__a21c798f09c6.md",,,,ok,
"Review/Unreadable/2017 - Martin Lepage - Montreal, le 12 octobre 2017 - thesis_or_disser - 2017 - Martin Lepage - Montreal, le 12 octobre 2017 - thesis_or_dissertation.pdf - 2017 - Martin Lepage - Montreal, le 12 octobre 2017.pdf","/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Montreal, le 12 octobre 2017 - thesis_or_disser - 2017 - Martin Lepage - Montreal, le 12 octobre 2017 - thesis_or_dissertation.pdf - 2017 - Martin Lepage - Montreal, le 12 octobre 2017.pdf",.pdf,68662,2017-10-12T13:39:10+00:00,1,,"converted_ocr/Review/Unreadable/2017 - Martin Lepage - Montreal, le 12 octobre 2017 - thesis_or_disser - 2017 - Martin Lepage - Montreal, le 12 octobre__207d8f22e7d7.md",,,,ok,
"Review/Unreadable/2017 - Martin Lepage - Montreal, le 13 mai 2017 - thesis_or_dissertati - 2017 - Martin Lepage - Montreal, le 13 mai 2017 - thesis_or_dissertation.pdf - 2017 - Martin Lepage - Montreal, le 13 mai 2017 - thesis_.pdf","/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Montreal, le 13 mai 2017 - thesis_or_dissertati - 2017 - Martin Lepage - Montreal, le 13 mai 2017 - thesis_or_dissertation.pdf - 2017 - Martin Lepage - Montreal, le 13 mai 2017 - thesis_.pdf",.pdf,69363,2017-05-14T00:38:46+00:00,1,,"converted_ocr/Review/Unreadable/2017 - Martin Lepage - Montreal, le 13 mai 2017 - thesis_or_dissertati - 2017 - Martin Lepage - Montreal, le 13 mai 2017__9659f6a88b7c.md",,,,ok,
"Review/Unreadable/2017 - Martin Lepage - Montreal, le 25 mai, 2017 - job_application.pdf - 2017 - Martin Lepage - Montreal, le 25 mai, 2017 - job_application.pdf - 2017 - Martin Lepage - Montreal, le 25 mai, 2017 - job_applicat.pdf","/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Montreal, le 25 mai, 2017 - job_application.pdf - 2017 - Martin Lepage - Montreal, le 25 mai, 2017 - job_application.pdf - 2017 - Martin Lepage - Montreal, le 25 mai, 2017 - job_applicat.pdf",.pdf,67568,2017-05-25T20:37:48+00:00,1,,"converted_ocr/Review/Unreadable/2017 - Martin Lepage - Montreal, le 25 mai, 2017 - job_application.pdf - 2017 - Martin Lepage - Montreal, le 25 mai, 201__021be72df479.md",,,,ok,
"Review/Unreadable/2017 - Martin Lepage - Montreal, May 12th, 2017 - thesis_or_dissertati - 2017 - Martin Lepage - Montreal, May 12th, 2017 - thesis_or_dissertation.pdf - 2017 - Martin Lepage - Montreal, May 12th, 2017 - thesis_.pdf","/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - Montreal, May 12th, 2017 - thesis_or_dissertati - 2017 - Martin Lepage - Montreal, May 12th, 2017 - thesis_or_dissertation.pdf - 2017 - Martin Lepage - Montreal, May 12th, 2017 - thesis_.pdf",.pdf,99813,2017-05-13T20:08:36+00:00,2,,"converted_ocr/Review/Unreadable/2017 - Martin Lepage - Montreal, May 12th, 2017 - thesis_or_dissertati - 2017 - Martin Lepage - Montreal, May 12th, 2017__bf83cb99e20d.md",,,,ok,
Review/Unreadable/2017 - Martin Lepage - ocr_needed.pdf - 2017 - Martin Lepage - ocr_needed.pdf.pdf - 2017 - Martin Lepage - ocr_needed.pdf - 2017 - Martin Lepage - ocr_needed.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - ocr_needed.pdf - 2017 - Martin Lepage - ocr_needed.pdf.pdf - 2017 - Martin Lepage - ocr_needed.pdf - 2017 - Martin Lepage - ocr_needed.pdf.pdf.pdf,.pdf,811682,2017-10-06T02:47:20+00:00,2,"[1, 2]",converted_ocr/Review/Unreadable/2017 - Martin Lepage - ocr_needed.pdf - 2017 - Martin Lepage - ocr_needed.pdf.pdf - 2017 - Martin Lepage - ocr_needed.pd__29f3cc7c2db4.md,text/Review/Unreadable/2017 - Martin Lepage - ocr_needed.pdf - 2017 - Martin Lepage - ocr_needed.pdf.pdf - 2017 - Martin Lepage - ocr_needed.pd__29f3cc7c2db4.ocr.txt,,,ok,
Review/Unreadable/2017 - Martin Lepage - thesis_or_dissertation.docx - 2017 - Martin Lep - 2017 - Martin Lepage - thesis_or_dissertation.docx - 2017 - Martin Lepage - thesis_or_dissertation.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2017 - Martin Lepage - thesis_or_dissertation.docx - 2017 - Martin Lep - 2017 - Martin Lepage - thesis_or_dissertation.docx - 2017 - Martin Lepage - thesis_or_dissertation.docx.docx.docx,.docx,34452,2026-03-07T07:45:36+00:00,0,,converted_ocr/Review/Unreadable/2017 - Martin Lepage - thesis_or_dissertation.docx - 2017 - Martin Lep - 2017 - Martin Lepage - thesis_or_dissertation.d__7f3ddd658ded.md,,,,ok,
Review/Unreadable/2017 - ocr_needed.pdf - 2017 - ocr_needed.pdf.pdf - 2017 - ocr_needed.pdf - 2017 - ocr_needed.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed.pdf - 2017 - ocr_needed.pdf.pdf - 2017 - ocr_needed.pdf - 2017 - ocr_needed.pdf.pdf.pdf,.pdf,262992,2017-05-17T16:24:44+00:00,1,[1],converted_ocr/Review/Unreadable/2017 - ocr_needed.pdf - 2017 - ocr_needed.pdf.pdf - 2017 - ocr_needed.pdf - 2017 - ocr_needed.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed.pdf - 2017 - ocr_needed.pdf.pdf - 2017 - ocr_needed.pdf - 2017 - ocr_needed.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_1.pdf - 2017 - ocr_needed_1.pdf.pdf - 2017 - ocr_needed_1.pdf - 2017 - ocr_needed_1.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_1.pdf - 2017 - ocr_needed_1.pdf.pdf - 2017 - ocr_needed_1.pdf - 2017 - ocr_needed_1.pdf.pdf.pdf,.pdf,659053,2017-05-17T16:17:34+00:00,3,"[1, 2, 3]",converted_ocr/Review/Unreadable/2017 - ocr_needed_1.pdf - 2017 - ocr_needed_1.pdf.pdf - 2017 - ocr_needed_1.pdf - 2017 - ocr_needed_1.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_1.pdf - 2017 - ocr_needed_1.pdf.pdf - 2017 - ocr_needed_1.pdf - 2017 - ocr_needed_1.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_10.pdf - 2017 - ocr_needed_10.pdf.pdf - 2017 - ocr_needed_10.pdf - 2017 - ocr_needed_10.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_10.pdf - 2017 - ocr_needed_10.pdf.pdf - 2017 - ocr_needed_10.pdf - 2017 - ocr_needed_10.pdf.pdf.pdf,.pdf,134754,2017-09-08T01:23:30+00:00,1,[1],converted_ocr/Review/Unreadable/2017 - ocr_needed_10.pdf - 2017 - ocr_needed_10.pdf.pdf - 2017 - ocr_needed_10.pdf - 2017 - ocr_needed_10.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_10.pdf - 2017 - ocr_needed_10.pdf.pdf - 2017 - ocr_needed_10.pdf - 2017 - ocr_needed_10.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_11.pdf - 2017 - ocr_needed_11.pdf.pdf - 2017 - ocr_needed_11.pdf - 2017 - ocr_needed_11.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_11.pdf - 2017 - ocr_needed_11.pdf.pdf - 2017 - ocr_needed_11.pdf - 2017 - ocr_needed_11.pdf.pdf.pdf,.pdf,7392956,2017-09-16T05:14:00+00:00,10,"[1, 10]",converted_ocr/Review/Unreadable/2017 - ocr_needed_11.pdf - 2017 - ocr_needed_11.pdf.pdf - 2017 - ocr_needed_11.pdf - 2017 - ocr_needed_11.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_11.pdf - 2017 - ocr_needed_11.pdf.pdf - 2017 - ocr_needed_11.pdf - 2017 - ocr_needed_11.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_12.pdf - 2017 - ocr_needed_12.pdf.pdf - 2017 - ocr_needed_12.pdf - 2017 - ocr_needed_12.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_12.pdf - 2017 - ocr_needed_12.pdf.pdf - 2017 - ocr_needed_12.pdf - 2017 - ocr_needed_12.pdf.pdf.pdf,.pdf,153800,2017-08-23T13:50:40+00:00,1,[1],converted_ocr/Review/Unreadable/2017 - ocr_needed_12.pdf - 2017 - ocr_needed_12.pdf.pdf - 2017 - ocr_needed_12.pdf - 2017 - ocr_needed_12.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_12.pdf - 2017 - ocr_needed_12.pdf.pdf - 2017 - ocr_needed_12.pdf - 2017 - ocr_needed_12.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_13.pdf - 2017 - ocr_needed_13.pdf.pdf - 2017 - ocr_needed_13.pdf - 2017 - ocr_needed_13.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_13.pdf - 2017 - ocr_needed_13.pdf.pdf - 2017 - ocr_needed_13.pdf - 2017 - ocr_needed_13.pdf.pdf.pdf,.pdf,170378,2017-09-11T23:06:30+00:00,1,[1],converted_ocr/Review/Unreadable/2017 - ocr_needed_13.pdf - 2017 - ocr_needed_13.pdf.pdf - 2017 - ocr_needed_13.pdf - 2017 - ocr_needed_13.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_13.pdf - 2017 - ocr_needed_13.pdf.pdf - 2017 - ocr_needed_13.pdf - 2017 - ocr_needed_13.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_14.pdf - 2017 - ocr_needed_14.pdf.pdf - 2017 - ocr_needed_14.pdf - 2017 - ocr_needed_14.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_14.pdf - 2017 - ocr_needed_14.pdf.pdf - 2017 - ocr_needed_14.pdf - 2017 - ocr_needed_14.pdf.pdf.pdf,.pdf,371299,2017-09-05T22:50:30+00:00,1,[1],converted_ocr/Review/Unreadable/2017 - ocr_needed_14.pdf - 2017 - ocr_needed_14.pdf.pdf - 2017 - ocr_needed_14.pdf - 2017 - ocr_needed_14.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_14.pdf - 2017 - ocr_needed_14.pdf.pdf - 2017 - ocr_needed_14.pdf - 2017 - ocr_needed_14.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_15.pdf - 2017 - ocr_needed_15.pdf.pdf - 2017 - ocr_needed_15.pdf - 2017 - ocr_needed_15.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_15.pdf - 2017 - ocr_needed_15.pdf.pdf - 2017 - ocr_needed_15.pdf - 2017 - ocr_needed_15.pdf.pdf.pdf,.pdf,479466,2017-05-17T16:21:10+00:00,1,[1],converted_ocr/Review/Unreadable/2017 - ocr_needed_15.pdf - 2017 - ocr_needed_15.pdf.pdf - 2017 - ocr_needed_15.pdf - 2017 - ocr_needed_15.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_15.pdf - 2017 - ocr_needed_15.pdf.pdf - 2017 - ocr_needed_15.pdf - 2017 - ocr_needed_15.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_16.pdf - 2017 - ocr_needed_16.pdf.pdf - 2017 - ocr_needed_16.pdf - 2017 - ocr_needed_16.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_16.pdf - 2017 - ocr_needed_16.pdf.pdf - 2017 - ocr_needed_16.pdf - 2017 - ocr_needed_16.pdf.pdf.pdf,.pdf,59826,2017-08-30T02:57:48+00:00,1,[1],converted_ocr/Review/Unreadable/2017 - ocr_needed_16.pdf - 2017 - ocr_needed_16.pdf.pdf - 2017 - ocr_needed_16.pdf - 2017 - ocr_needed_16.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_16.pdf - 2017 - ocr_needed_16.pdf.pdf - 2017 - ocr_needed_16.pdf - 2017 - ocr_needed_16.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_1_1.pdf - 2017 - ocr_needed_1_1.pdf.pdf - 2017 - ocr_needed_1_1.pdf - 2017 - ocr_needed_1_1.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_1_1.pdf - 2017 - ocr_needed_1_1.pdf.pdf - 2017 - ocr_needed_1_1.pdf - 2017 - ocr_needed_1_1.pdf.pdf.pdf,.pdf,2079790,2017-09-16T06:17:32+00:00,7,"[1, 7]",converted_ocr/Review/Unreadable/2017 - ocr_needed_1_1.pdf - 2017 - ocr_needed_1_1.pdf.pdf - 2017 - ocr_needed_1_1.pdf - 2017 - ocr_needed_1_1.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_1_1.pdf - 2017 - ocr_needed_1_1.pdf.pdf - 2017 - ocr_needed_1_1.pdf - 2017 - ocr_needed_1_1.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_2.pdf - 2017 - ocr_needed_2.pdf.pdf - 2017 - ocr_needed_2.pdf - 2017 - ocr_needed_2.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_2.pdf - 2017 - ocr_needed_2.pdf.pdf - 2017 - ocr_needed_2.pdf - 2017 - ocr_needed_2.pdf.pdf.pdf,.pdf,227109,2017-05-17T16:15:42+00:00,1,[1],converted_ocr/Review/Unreadable/2017 - ocr_needed_2.pdf - 2017 - ocr_needed_2.pdf.pdf - 2017 - ocr_needed_2.pdf - 2017 - ocr_needed_2.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_2.pdf - 2017 - ocr_needed_2.pdf.pdf - 2017 - ocr_needed_2.pdf - 2017 - ocr_needed_2.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_3.pdf - 2017 - ocr_needed_3.pdf.pdf - 2017 - ocr_needed_3.pdf - 2017 - ocr_needed_3.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_3.pdf - 2017 - ocr_needed_3.pdf.pdf - 2017 - ocr_needed_3.pdf - 2017 - ocr_needed_3.pdf.pdf.pdf,.pdf,4651196,2017-08-23T13:44:04+00:00,11,"[1, 11]",converted_ocr/Review/Unreadable/2017 - ocr_needed_3.pdf - 2017 - ocr_needed_3.pdf.pdf - 2017 - ocr_needed_3.pdf - 2017 - ocr_needed_3.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_3.pdf - 2017 - ocr_needed_3.pdf.pdf - 2017 - ocr_needed_3.pdf - 2017 - ocr_needed_3.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_4.pdf - 2017 - ocr_needed_4.pdf.pdf - 2017 - ocr_needed_4.pdf - 2017 - ocr_needed_4.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_4.pdf - 2017 - ocr_needed_4.pdf.pdf - 2017 - ocr_needed_4.pdf - 2017 - ocr_needed_4.pdf.pdf.pdf,.pdf,60724,2017-09-12T22:19:40+00:00,1,[1],converted_ocr/Review/Unreadable/2017 - ocr_needed_4.pdf - 2017 - ocr_needed_4.pdf.pdf - 2017 - ocr_needed_4.pdf - 2017 - ocr_needed_4.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_4.pdf - 2017 - ocr_needed_4.pdf.pdf - 2017 - ocr_needed_4.pdf - 2017 - ocr_needed_4.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_5.pdf - 2017 - ocr_needed_5.pdf.pdf - 2017 - ocr_needed_5.pdf - 2017 - ocr_needed_5.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_5.pdf - 2017 - ocr_needed_5.pdf.pdf - 2017 - ocr_needed_5.pdf - 2017 - ocr_needed_5.pdf.pdf.pdf,.pdf,167919,2017-10-01T18:47:04+00:00,1,[1],converted_ocr/Review/Unreadable/2017 - ocr_needed_5.pdf - 2017 - ocr_needed_5.pdf.pdf - 2017 - ocr_needed_5.pdf - 2017 - ocr_needed_5.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_5.pdf - 2017 - ocr_needed_5.pdf.pdf - 2017 - ocr_needed_5.pdf - 2017 - ocr_needed_5.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2017 - ocr_needed_6.pdf - 2017 - ocr_needed_6.pdf.pdf - 2017 - ocr_needed_6.pdf - 2017 - ocr_needed_6.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2017 - ocr_needed_6.pdf - 2017 - ocr_needed_6.pdf.pdf - 2017 - ocr_needed_6.pdf - 2017 - ocr_needed_6.pdf.pdf.pdf,.pdf,1396831,2017-09-29T07:43:24+00:00,7,"[1, 7]",converted_ocr/Review/Unreadable/2017 - ocr_needed_6.pdf - 2017 - ocr_needed_6.pdf.pdf - 2017 - ocr_needed_6.pdf - 2017 - ocr_needed_6.pdf.pdf.pdf.md,text/Review/Unreadable/2017 - ocr_needed_6.pdf - 2017 - ocr_needed_6.pdf.pdf - 2017 - ocr_needed_6.pdf - 2017 - ocr_needed_6.pdf.pdf.pdf.ocr.txt,,,ok,
